query,index,score,tmdbId,title,overview,map,matches_theme,theme
What are some movies about ice hockey?,theme_group_short,0.13442681530854866,1220103,Flux,"A fluid blend of digital and analog forms, Flux is a visual poem musing on all things water: from the swelling waves, to the rigid ice, to the gaseous forms of our galaxy. Changing states, mutable forms and flowing associations invite the viewer to relieve their mind and let their spirits float along for the ride.","{'title': 'Flux', 'overview': 'A fluid blend of digital and analog forms, Flux is a visual poem musing on all things water: from the swelling waves, to the rigid ice, to the gaseous forms of our galaxy. Changing states, mutable forms and flowing associations invite the viewer to relieve their mind and let their spirits float along for the ride.', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about baseball?,theme_group_short,0.47694376424946544,1184443,Thunder Rolls! The World of Blind Baseball,"How can individuals who are blind and visually impaired play baseball? This documentary tells the story of how this is possible. When the rules of a game are changed, appropriate technologies are applied, and opportunities are opened, individuals with disabilities can play competitive sports at Olympic levels. Combines a thriller sports story with an educational message. Dramatic action centers on the quest of the Indy Thunder team to win their second World Championship. The film follows the team members and their coach, Darnell Booker, as they come together as a family. It reveals a nuanced world that involves the full range of accomplishments and engagements of the individuals portrayed. A spirited, humanistic, sports story operating on many levels of entertainment and social significance.","{'title': 'Thunder Rolls! The World of Blind Baseball', 'overview': 'How can individuals who are blind and visually impaired play baseball? This documentary tells the story of how this is possible. When the rules of a game are changed, appropriate technologies are applied, and opportunities are opened, individuals with disabilities can play competitive sports at Olympic levels. Combines a thriller sports story with an educational message. Dramatic action centers on the quest of the Indy Thunder team to win their second World Championship. The film follows the team members and their coach, Darnell Booker, as they come together as a family. It reveals a nuanced world that involves the full range of accomplishments and engagements of the individuals portrayed. A spirited, humanistic, sports story operating on many levels of entertainment and social significance.', 'question': 'What are some movies about baseball?'}",no,[['Blind baseball']]
What are some movies about baseball?,theme_group_short,0.4727814653730005,1181126,Young Again,"A college baseball drama involving double identity, self deception, and steroid abuse.","{'title': 'Young Again', 'overview': 'A college baseball drama involving double identity, self deception, and steroid abuse.', 'question': 'What are some movies about baseball?'}",yes,"[['College Nationals', 'College baseball']]"
What are some movies about baseball?,theme_group_short,0.47076091470151166,1193603,Shohei Ohtani: Beyond the Dream,"This film is an intimate and moving cinematic record of Shohei Ohtani's journey to MLB stardom.  A faithful portrait of his talent development and battle with injuries, and his unique mindset to become a superstar ballplayer breaking all the barriers of race, language, discipline, and culture.","{'title': 'Shohei Ohtani: Beyond the Dream', 'overview': ""This film is an intimate and moving cinematic record of Shohei Ohtani's journey to MLB stardom.  A faithful portrait of his talent development and battle with injuries, and his unique mindset to become a superstar ballplayer breaking all the barriers of race, language, discipline, and culture."", 'question': 'What are some movies about baseball?'}",no,"[['MLB stardom'], ['superstar ballplayer', 'superstar', 'superstars']]"
What are some movies about baseball?,theme_group_short,0.4296618130263694,1180113,Monster Under The River,A little boy trying to beat a monster.  A baseball team captain trying to win a game.  Perhaps ...they're the same thing.,"{'title': 'Monster Under The River', 'overview': ""A little boy trying to beat a monster.  A baseball team captain trying to win a game.  Perhaps ...they're the same thing."", 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_short,0.391036522478475,1163023,Indoor Baseball,Noel works at an indoor baseball facility with her father where her day-to-day existence is overshadowed by the curse of her family’s lineage: every family member must hit 100 baseballs everyday or the love of their life will die.,"{'title': 'Indoor Baseball', 'overview': 'Noel works at an indoor baseball facility with her father where her day-to-day existence is overshadowed by the curse of her family’s lineage: every family member must hit 100 baseballs everyday or the love of their life will die.', 'question': 'What are some movies about baseball?'}",yes,[['Indoor baseball']]
What are some movies about baseball?,theme_group_short,0.3798671824337896,1187086,The Astros Edge,"FRONTLINE examines the Houston Astros cheating scandal and what it says about baseball today. With reporter Ben Reiter, the documentary traces the making of one of the best teams and worst scandals in modern Major League Baseball history, the limited accountability and how the Astros’ approach to baseball changed the sport.","{'title': 'The Astros Edge', 'overview': 'FRONTLINE examines the Houston Astros cheating scandal and what it says about baseball today. With reporter Ben Reiter, the documentary traces the making of one of the best teams and worst scandals in modern Major League Baseball history, the limited accountability and how the Astros’ approach to baseball changed the sport.', 'question': 'What are some movies about baseball?'}",no,"[['baseball scandal'], ['modern MLB']]"
What are some movies about baseball?,theme_group_short,0.35898788243930446,1225172,unDEFILED,"Struggling with an endless cycle of family-destroying addiction and shame, an aging Mitch Jennings finally gets his shot at professional baseball. But, taking that chance will mean turning his back on a team secret so terrible that it may cost a sex-trafficked young girl her life.","{'title': 'unDEFILED', 'overview': 'Struggling with an endless cycle of family-destroying addiction and shame, an aging Mitch Jennings finally gets his shot at professional baseball. But, taking that chance will mean turning his back on a team secret so terrible that it may cost a sex-trafficked young girl her life.', 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_short,0.3451008323883515,1174873,Carson Bigbee: The Pirate of America's Pastime,"In a time when America was on the brink of modernization, Carson ""Skeeter"" Bigbee emerged from rural Oregon to become an embodiment of national transformation. Born to working parents in 1895, Bigbee’s life as a multi-sport athlete, a baseball star with the Pittsburgh Pirates, a World War I enlistee, and a World Series hero, intersected with America's Progressive Era, the electrification of society, the First World War, and the onset of the Great Depression. His story, from hitting the decisive run in the 1925 World Series to managing in the American Girls Professional Baseball League, is a poignant reflection of ambition, patriotism, and the resilient spirit of an ever-changing nation in the early 20th Century.","{'title': ""Carson Bigbee: The Pirate of America's Pastime"", 'overview': 'In a time when America was on the brink of modernization, Carson ""Skeeter"" Bigbee emerged from rural Oregon to become an embodiment of national transformation. Born to working parents in 1895, Bigbee’s life as a multi-sport athlete, a baseball star with the Pittsburgh Pirates, a World War I enlistee, and a World Series hero, intersected with America\'s Progressive Era, the electrification of society, the First World War, and the onset of the Great Depression. His story, from hitting the decisive run in the 1925 World Series to managing in the American Girls Professional Baseball League, is a poignant reflection of ambition, patriotism, and the resilient spirit of an ever-changing nation in the early 20th Century.', 'question': 'What are some movies about baseball?'}",yes,"[['Girls Baseball'], ['Baseball field', 'baseball', 'baseball cap'], ['World Series']]"
What are some movies about baseball?,theme_group_short,0.314696806858587,1179507,Kanashimi,"Haunted by grief, the loss of his father and the mounting pressure of becoming a father himself, Adam finds a mysterious baseball glove on the beach. In attempting to track down the owner, he learns of his unlikely connection to a stranger across the world in Japan, a stranger he has more in common with than he ever realized.","{'title': 'Kanashimi', 'overview': 'Haunted by grief, the loss of his father and the mounting pressure of becoming a father himself, Adam finds a mysterious baseball glove on the beach. In attempting to track down the owner, he learns of his unlikely connection to a stranger across the world in Japan, a stranger he has more in common with than he ever realized.', 'question': 'What are some movies about baseball?'}",no,[['baseball glove']]
What are some movies about baseball?,theme_group_short,0.31363120902473784,1241950,Samurai Japan: The Story Behind the WBC Clean Sweep,"Samurai Japan won the 2023 World Baseball Classic for the first time in 14 years, and went all the way to the final undefeated. In addition to the never-before-seen footage of the team, the film also includes interviews with Manager Hideki Kuriyama, players, coaches, and team staff. What is the truth behind the glory and the suffering of the people involved?","{'title': 'Samurai Japan: The Story Behind the WBC Clean Sweep', 'overview': 'Samurai Japan won the 2023 World Baseball Classic for the first time in 14 years, and went all the way to the final undefeated. In addition to the never-before-seen footage of the team, the film also includes interviews with Manager Hideki Kuriyama, players, coaches, and team staff. What is the truth behind the glory and the suffering of the people involved?', 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_short,0.3101277849748173,1233812,Because They Believed,Documentary containing interviews of athletic trailblazers that were the first to break through racial barriers to participate in professional sports.,"{'title': 'Because They Believed', 'overview': 'Documentary containing interviews of athletic trailblazers that were the first to break through racial barriers to participate in professional sports.', 'question': 'What are some movies about baseball?'}",no,[['Professional sports']]
What are some movies about baseball?,theme_group_short,0.30952589949427106,1156427,Smashing Pumpkins,"When a baseball team’s hazing ritual goes wrong, they accidentally send an evil figure on a blood path after an innocent victim of their choosing.","{'title': 'Smashing Pumpkins', 'overview': 'When a baseball team’s hazing ritual goes wrong, they accidentally send an evil figure on a blood path after an innocent victim of their choosing.', 'question': 'What are some movies about baseball?'}",no,[['baseball team']]
What are some movies about baseball?,theme_group_short,0.3075988938572545,1181223,The Many Worlds of George Goodman,"A high school baseball coach struggles to get back home to his family after being attacked by his alternate self, hailing from another dimension, and sent to a parallel world.","{'title': 'The Many Worlds of George Goodman', 'overview': 'A high school baseball coach struggles to get back home to his family after being attacked by his alternate self, hailing from another dimension, and sent to a parallel world.', 'question': 'What are some movies about baseball?'}",no,[['baseball coach']]
What are some movies about baseball?,theme_group_short,0.27040018504883706,1203806,Triangle Park,"Director Allen Farst tells the story of the first-ever NFL football game, with one of the 14 original teams, the Dayton Triangles, playing on Sunday, Oct. 3, 1920, in front of 5,000 fans. Farst connects with family of former players, and reveals never-before-seen football treasures","{'title': 'Triangle Park', 'overview': 'Director Allen Farst tells the story of the first-ever NFL football game, with one of the 14 original teams, the Dayton Triangles, playing on Sunday, Oct. 3, 1920, in front of 5,000 fans. Farst connects with family of former players, and reveals never-before-seen football treasures', 'question': 'What are some movies about baseball?'}",no,[['NFL']]
What are some movies about baseball?,theme_group_short,0.26036606186678746,1215806,The Dream Road,"A director sets out to pitch their project, learning lessons along the way.","{'title': 'The Dream Road', 'overview': 'A director sets out to pitch their project, learning lessons along the way.', 'question': 'What are some movies about baseball?'}",no,[['Pitching']]
What are some movies about baseball?,theme_group_short,0.2575279703597623,1188187,Teams and Dreams: Spikeball 2023 College Nationals,"Some of our fave college roundnet players lead their squads into the fire of Spikeball's 2023 Roundnet College Nationals for the last time. Coming in second at last year's College Nationals, will University of Texas's Andrew Christmas and Shachi Patel finally take home the trophy for their squad?! Or will the leadership of Sunny Gu and Grant Klapwijk get in their way?","{'title': 'Teams and Dreams: Spikeball 2023 College Nationals', 'overview': ""Some of our fave college roundnet players lead their squads into the fire of Spikeball's 2023 Roundnet College Nationals for the last time. Coming in second at last year's College Nationals, will University of Texas's Andrew Christmas and Shachi Patel finally take home the trophy for their squad?! Or will the leadership of Sunny Gu and Grant Klapwijk get in their way?"", 'question': 'What are some movies about baseball?'}",no,"[['College Nationals', 'College baseball']]"
What are some movies about baseball?,theme_group_short,0.2556157729691565,1246826,Consumed,"A young mother unexpectedly receives a package in the mail. When she tries on the mysterious baseball cap within, it unfolds supernatural powers and takes control of her actions. She becomes addicted to the cap's trance and the consumer binges it leads to, ultimately paying a heavy price.","{'title': 'Consumed', 'overview': ""A young mother unexpectedly receives a package in the mail. When she tries on the mysterious baseball cap within, it unfolds supernatural powers and takes control of her actions. She becomes addicted to the cap's trance and the consumer binges it leads to, ultimately paying a heavy price."", 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_short,0.252438633367292,1216280,NAYAB,"Set against the vibrant backdrop of Karachi, where cricket is more than just a game – it's a lifeline","{'title': 'NAYAB', 'overview': ""Set against the vibrant backdrop of Karachi, where cricket is more than just a game – it's a lifeline"", 'question': 'What are some movies about baseball?'}",no,[['cricket']]
What are some movies about baseball?,theme_group_short,0.2478966448174955,1227306,NFL Films - The History of Player Introductions,"What started off as ""First name, Last name, school"" has become so much more. A look into the NFL’s history of player introductions.","{'title': 'NFL Films - The History of Player Introductions', 'overview': 'What started off as ""First name, Last name, school"" has become so much more. A look into the NFL’s history of player introductions.', 'question': 'What are some movies about baseball?'}",no,[['NFL']]
What are some movies about baseball?,theme_group_short,0.23908728097197784,1197214,The Chirp League,A local cricket league hosts it's grand finale. The goal is to verbally psych-out the opponent batsman before you bowl. Everyone agrees... it's all in the delivery.,"{'title': 'The Chirp League', 'overview': ""A local cricket league hosts it's grand finale. The goal is to verbally psych-out the opponent batsman before you bowl. Everyone agrees... it's all in the delivery."", 'question': 'What are some movies about baseball?'}",no,[['cricket']]
What are some movies about baseball?,theme_group_short,0.23829826102437468,1007826,The Underdoggs,"Jaycen 'Two Js' Jennings is a washed-up former pro football star who has hit rock bottom. When sentenced to community service coaching the Underdoggs, an unruly pee-wee football team in his hometown, he sees it mostly as an opportunity to rebuild his public image. But in the process, he may just turn his life around and rediscover his love of the game.","{'title': 'The Underdoggs', 'overview': ""Jaycen 'Two Js' Jennings is a washed-up former pro football star who has hit rock bottom. When sentenced to community service coaching the Underdoggs, an unruly pee-wee football team in his hometown, he sees it mostly as an opportunity to rebuild his public image. But in the process, he may just turn his life around and rediscover his love of the game."", 'question': 'What are some movies about baseball?'}",no,[['Love of the game']]
What are some movies about baseball?,theme_group_short,0.236781598167957,1230372,All Town Aren't We,"Grimsby Town FC, once a high-flying football club with a proud history, is now on the brink of relegation from the Football League. The impending threat of semi-professional football looms on for not just the club, but an entire community. This all-access feature length documentary follows the club through impending disaster, a change in ownership, and a miraculous change in their footballing fortunes. Witness one of the most breathtaking sporting stories of all time play out at Grimsby Town FC.","{'title': ""All Town Aren't We"", 'overview': 'Grimsby Town FC, once a high-flying football club with a proud history, is now on the brink of relegation from the Football League. The impending threat of semi-professional football looms on for not just the club, but an entire community. This all-access feature length documentary follows the club through impending disaster, a change in ownership, and a miraculous change in their footballing fortunes. Witness one of the most breathtaking sporting stories of all time play out at Grimsby Town FC.', 'question': 'What are some movies about baseball?'}",no,[['sporting story']]
What are some movies about baseball?,theme_group_short,0.2330470481259074,1243852,Super Bowl XXXIII: Back-to-Back,"Celebrating 25 years since the Denver Broncos earned their second consecutive world championship, ""Super Bowl XXXIII: Back-to-Back"" features interviews with the biggest stars from the 1998 Denver Broncos. Find out how John Elway left it all on the field for one last shot at a world title in his final game, how Terrell Davis capped his NFL MVP season and how Mike Shanahan's coaching resulted in one of the most dominant championship runs in NFL history. After a quarter century, the 1998 Denver Broncos continue to set the standard for success, and all generations of fans can relive the joy of going Back-to-Back.","{'title': 'Super Bowl XXXIII: Back-to-Back', 'overview': 'Celebrating 25 years since the Denver Broncos earned their second consecutive world championship, ""Super Bowl XXXIII: Back-to-Back"" features interviews with the biggest stars from the 1998 Denver Broncos. Find out how John Elway left it all on the field for one last shot at a world title in his final game, how Terrell Davis capped his NFL MVP season and how Mike Shanahan\'s coaching resulted in one of the most dominant championship runs in NFL history. After a quarter century, the 1998 Denver Broncos continue to set the standard for success, and all generations of fans can relive the joy of going Back-to-Back.', 'question': 'What are some movies about baseball?'}",no,[['NFL']]
What are some movies about baseball?,theme_group_short,0.23116041411391278,1181550,Moments,"A contemporary review of key moments in the biggest women’s sporting event in the World, both on and off the pitch.","{'title': 'Moments', 'overview': 'A contemporary review of key moments in the biggest women’s sporting event in the World, both on and off the pitch.', 'question': 'What are some movies about baseball?'}",no,[['Sports history']]
What are some movies about baseball?,theme_group_short,0.23102691135623582,1224564,Bart Starr America's Quarterback,"A legendary name in the history of American sports, Starr got his start at the University of Alabama en route to five NFL Championship titles in seven seasons with the Green Bay Packers.","{'title': ""Bart Starr America's Quarterback"", 'overview': 'A legendary name in the history of American sports, Starr got his start at the University of Alabama en route to five NFL Championship titles in seven seasons with the Green Bay Packers.', 'question': 'What are some movies about baseball?'}",no,[['NFL']]
What are some movies about baseball?,theme_group_short,0.22155346901422646,764519,Shame,"On their way back home from a baseball academy’s tryouts, Pedro and Lucio are taken hostage and turned over to a criminal group. The teenage friends are forced to fight each other to death; Pedro defeats Lucio and manages to escape. Pedro receives help and refuge with Lucio’s family and he witnesses the family’s collapse and pain. Pedro is tormented with guilt and fear, he cannot tell his friend’s family the truth.","{'title': 'Shame', 'overview': 'On their way back home from a baseball academy’s tryouts, Pedro and Lucio are taken hostage and turned over to a criminal group. The teenage friends are forced to fight each other to death; Pedro defeats Lucio and manages to escape. Pedro receives help and refuge with Lucio’s family and he witnesses the family’s collapse and pain. Pedro is tormented with guilt and fear, he cannot tell his friend’s family the truth.', 'question': 'What are some movies about baseball?'}",no,[['Baseball academy']]
What are some movies about baseball?,theme_group_short,0.21947562773716364,1196717,"Heritage Minutes: Mary ""Bonnie"" Baker","This Heritage Minute celebrates Saskatchewan’s Mary “Bonnie” Baker, an all-star catcher in the All-American Girls Professional Baseball League and a pioneer for women in sports.","{'title': 'Heritage Minutes: Mary ""Bonnie"" Baker', 'overview': 'This Heritage Minute celebrates Saskatchewan’s Mary “Bonnie” Baker, an all-star catcher in the All-American Girls Professional Baseball League and a pioneer for women in sports.', 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_short,0.21749128551806649,1109402,Her Body,"The sensationally similar sports and porn industries present bodies on the podium for the pleasure and joy of countless fans. Any competitive athlete trains their body to be perfect for racing, jumping, etc. In an adult film, an attractive body becomes a sexual object to anonymous viewers.","{'title': 'Her Body', 'overview': 'The sensationally similar sports and porn industries present bodies on the podium for the pleasure and joy of countless fans. Any competitive athlete trains their body to be perfect for racing, jumping, etc. In an adult film, an attractive body becomes a sexual object to anonymous viewers.', 'question': 'What are some movies about baseball?'}",no,[['athletics']]
What are some movies about baseball?,theme_group_short,0.2127368557845312,1109384,I Can,"A couple's adulterous affair leads to an unexpected pregnancy. They leave their spouses to begin a new life together, but their daughter Katelyn is born with a birth defect: only one fully developed arm. Although her dad believes Katelyn's condition is God’s punishment for the affair, Katelyn defies all odds with an incredible gift for softball.","{'title': 'I Can', 'overview': ""A couple's adulterous affair leads to an unexpected pregnancy. They leave their spouses to begin a new life together, but their daughter Katelyn is born with a birth defect: only one fully developed arm. Although her dad believes Katelyn's condition is God’s punishment for the affair, Katelyn defies all odds with an incredible gift for softball."", 'question': 'What are some movies about baseball?'}",no,[['Softball prodigy']]
What are some movies about baseball?,theme_group_short,0.18421648832951334,1206167,Return of the Jungle,"Nine year old Mihir and his friends are faced with the daunting task of outwitting the biggest, meanest bully in school, Rahul Malhotra. To help them ride through this impossible journey, they turn to Thatha and his fantastic tales of inspiration from the ancient Jungles of India. Together, they must build a ruthless dinosaur, fight a nerve- racking game of cricket and travel all the way to Rajasthan, to rediscover the power of friendship, compassion and determination.","{'title': 'Return of the Jungle', 'overview': 'Nine year old Mihir and his friends are faced with the daunting task of outwitting the biggest, meanest bully in school, Rahul Malhotra. To help them ride through this impossible journey, they turn to Thatha and his fantastic tales of inspiration from the ancient Jungles of India. Together, they must build a ruthless dinosaur, fight a nerve- racking game of cricket and travel all the way to Rajasthan, to rediscover the power of friendship, compassion and determination.', 'question': 'What are some movies about baseball?'}",no,[['cricket']]
What are some movies about baseball?,theme_group_short,0.1825018265056443,1182817,La stoccata vincente,"The story of multiple fencing champion Paolo Pizzo and his father, Piero, in a lifelong competition against opponents on and off the fencing platform.","{'title': 'La stoccata vincente', 'overview': 'The story of multiple fencing champion Paolo Pizzo and his father, Piero, in a lifelong competition against opponents on and off the fencing platform.', 'question': 'What are some movies about baseball?'}",no,[['Sports drama']]
What are some movies about baseball?,theme_group_short,0.18058838736517555,1186458,The incredible rise of Haris Rauf,A story of a boy who snuck into an open cricket trial and clocked 92.3 mph. He hasn't looked back since,"{'title': 'The incredible rise of Haris Rauf', 'overview': ""A story of a boy who snuck into an open cricket trial and clocked 92.3 mph. He hasn't looked back since"", 'question': 'What are some movies about baseball?'}",no,[['cricket']]
What are some movies about baseball?,theme_group_short,0.1796465567196805,1209996,U NUTS,"Squirrels on a college campus have to balance the same struggles of all college students: school work, athletics, drama, and of course - human interaction.","{'title': 'U NUTS', 'overview': 'Squirrels on a college campus have to balance the same struggles of all college students: school work, athletics, drama, and of course - human interaction.', 'question': 'What are some movies about baseball?'}",no,[['athletics']]
What are some movies about baseball?,theme_group_short,0.17693162710790145,1204457,Terrion Arnold: Prolific,"Terrion Arnold is a Tallahassee native and currently climbing NFL charts with his 2023 season. Throughout this docuseries, Terrion shows his day to day life and what it means to play corner at the University of Alabama.","{'title': 'Terrion Arnold: Prolific', 'overview': 'Terrion Arnold is a Tallahassee native and currently climbing NFL charts with his 2023 season. Throughout this docuseries, Terrion shows his day to day life and what it means to play corner at the University of Alabama.', 'question': 'What are some movies about baseball?'}",no,[['NFL']]
What are some movies about baseball?,theme_group_short,0.1734255580395934,1199277,Musical Socks,"An extremely untalented bunny Darko takes singing lessons from Zvonko the cricket. Their lessons are a total failure. Both the teacher and the pupil are devastated. Željko the hedgehog brings a new perspective to the problem, turning Darko's flaws into advantages.","{'title': 'Musical Socks', 'overview': ""An extremely untalented bunny Darko takes singing lessons from Zvonko the cricket. Their lessons are a total failure. Both the teacher and the pupil are devastated. Željko the hedgehog brings a new perspective to the problem, turning Darko's flaws into advantages."", 'question': 'What are some movies about baseball?'}",no,[['cricket']]
What are some movies about baseball?,theme_group_short,0.17244137979015606,1207287,Bubbleman Superstar Mission El Cobra,"Mexico, U.S. border - the wall is finished. Bubbleman, a flippant secret agent from Zeroland, goes there on a very special mission: to tear down the wall and repair the future. But things don't go as planned...","{'title': 'Bubbleman Superstar Mission El Cobra', 'overview': ""Mexico, U.S. border - the wall is finished. Bubbleman, a flippant secret agent from Zeroland, goes there on a very special mission: to tear down the wall and repair the future. But things don't go as planned..."", 'question': 'What are some movies about baseball?'}",no,"[['superstar ballplayer', 'superstar', 'superstars']]"
What are some movies about baseball?,theme_group_short,0.16987897903026714,1244357,Extra,"Asif joins neighborhood cricket led by skilled batter Mahtab. They nickname a pretty woman 'Sania Mirza', sparking rumours of her being Mahtab's girlfriend. But when Asif meets her unexpectedly, a shocking truth comes to light.","{'title': 'Extra', 'overview': ""Asif joins neighborhood cricket led by skilled batter Mahtab. They nickname a pretty woman 'Sania Mirza', sparking rumours of her being Mahtab's girlfriend. But when Asif meets her unexpectedly, a shocking truth comes to light."", 'question': 'What are some movies about baseball?'}",no,[['cricket']]
What are some movies about baseball?,theme_group_short,0.16612798491404226,1208178,Bobby Charlton – Legend,"Bobby Charlton was England's most successful football player and greatest ever sportsman. The star of the 1966 World Cup winning team, the captain of the first English team to win the European Cup, a truly great ambassador for the sport. He died in October 2023 and was universally lauded. Features highlights from his life via the Munich air tragedy to becoming a genuine global legend.","{'title': 'Bobby Charlton – Legend', 'overview': ""Bobby Charlton was England's most successful football player and greatest ever sportsman. The star of the 1966 World Cup winning team, the captain of the first English team to win the European Cup, a truly great ambassador for the sport. He died in October 2023 and was universally lauded. Features highlights from his life via the Munich air tragedy to becoming a genuine global legend."", 'question': 'What are some movies about baseball?'}",no,[['sportsman']]
What are some movies about baseball?,theme_group_short,0.16048872082844529,1195321,The Minister of Defense,"NFL Hall of Famer Reggie White was known as much for his dogmatic religiosity as for his devastating sacks at the time of his tragic death in 2004 at 43. However, during a little-known interview shortly before his passing, White questioned his indoctrination and revealed his journey to discover the meaning of his faith. Including intimate interviews with his son, Jeremy, the superstar defensive lineman’s story deftly explores the cultural complexity of evangelical Christianity.","{'title': 'The Minister of Defense', 'overview': 'NFL Hall of Famer Reggie White was known as much for his dogmatic religiosity as for his devastating sacks at the time of his tragic death in 2004 at 43. However, during a little-known interview shortly before his passing, White questioned his indoctrination and revealed his journey to discover the meaning of his faith. Including intimate interviews with his son, Jeremy, the superstar defensive lineman’s story deftly explores the cultural complexity of evangelical Christianity.', 'question': 'What are some movies about baseball?'}",no,[['NFL']]
What are some movies about baseball?,theme_group_short,0.15335588290258545,1165487,Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3,"Join visionary director James Gunn and superstars such as Chris Pratt and Zoe Saldaña as they recount how “Guardians of the Galaxy Vol. 3” was conceived, shaped, and delivered to the world. And stand alongside the cast and crew in the emotional final moments of the shoot as they bid farewell to each other, and close this chapter in the saga of Peter Quill and his loveable band of misfit-warriors.","{'title': 'Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3', 'overview': 'Join visionary director James Gunn and superstars such as Chris Pratt and Zoe Saldaña as they recount how “Guardians of the Galaxy Vol. 3” was conceived, shaped, and delivered to the world. And stand alongside the cast and crew in the emotional final moments of the shoot as they bid farewell to each other, and close this chapter in the saga of Peter Quill and his loveable band of misfit-warriors.', 'question': 'What are some movies about baseball?'}",no,"[['superstar ballplayer', 'superstar', 'superstars']]"
What are some movies about baseball?,theme_group_short,0.15221074718083383,1180248,Bye Bye Barry,"When NFL superstar Barry Sanders vanished at the height of his career, he left the NFL world in shock. He was still in his prime, chasing the all-time NFL rushing record when he boarded a flight to England and never stepped foot on the field again. Now, 24 years later, Barry retraces his steps through the streets of London to finally confront the mystery.","{'title': 'Bye Bye Barry', 'overview': 'When NFL superstar Barry Sanders vanished at the height of his career, he left the NFL world in shock. He was still in his prime, chasing the all-time NFL rushing record when he boarded a flight to England and never stepped foot on the field again. Now, 24 years later, Barry retraces his steps through the streets of London to finally confront the mystery.', 'question': 'What are some movies about baseball?'}",no,"[['NFL'], ['superstar ballplayer', 'superstar', 'superstars']]"
What are some movies about baseball?,theme_group_short,0.1483614501882895,1189165,Pororo: Popstar Adventure,"Pororo and his friends are an inch away from winning a singing contest which they joined purely for fun. As they advance closer and closer to the final round, the villain Big Ben’s petty jealousy grows. Will Pororo and his friends survive the distractions thrown against them by Big Ben and eventually win the superstar contest?","{'title': 'Pororo: Popstar Adventure', 'overview': 'Pororo and his friends are an inch away from winning a singing contest which they joined purely for fun. As they advance closer and closer to the final round, the villain Big Ben’s petty jealousy grows. Will Pororo and his friends survive the distractions thrown against them by Big Ben and eventually win the superstar contest?', 'question': 'What are some movies about baseball?'}",no,"[['superstar ballplayer', 'superstar', 'superstars']]"
What are some movies about baseball?,theme_group_short,0.1264115619457051,1250407,Swimming in a Sand Pool,"It is summer vacation but high schoolers Kokoro and Miku have been instructed by their PE teacher, Yamamoto, to clean the swimming pool. The pool has been drained of water and it is covered with sand from the baseball team’s field next door. Thus, under the blazing sun, they are meant to sweep the sand but distractions abound as Chizuru and Yui join them and stray in their path. Together, they initially discuss school life, love and makeup but it isn’t long before their worries begin to overflow and their thoughts intersect…","{'title': 'Swimming in a Sand Pool', 'overview': 'It is summer vacation but high schoolers Kokoro and Miku have been instructed by their PE teacher, Yamamoto, to clean the swimming pool. The pool has been drained of water and it is covered with sand from the baseball team’s field next door. Thus, under the blazing sun, they are meant to sweep the sand but distractions abound as Chizuru and Yui join them and stray in their path. Together, they initially discuss school life, love and makeup but it isn’t long before their worries begin to overflow and their thoughts intersect…', 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_short,0.05892921749243683,1228036,It's Ok,An intimate look inside the life of Lebanese superstar Elissa as she prepares to drop her first independent album and reflects on her path to stardom.,"{'title': ""It's Ok"", 'overview': 'An intimate look inside the life of Lebanese superstar Elissa as she prepares to drop her first independent album and reflects on her path to stardom.', 'question': 'What are some movies about baseball?'}",no,"[['superstar ballplayer', 'superstar', 'superstars']]"
What are some who-done-it movies?,theme_group_short,0.4379591842896045,1184728,Gold Boy‎,"It was supposed to be a perfect crime... until it was witnessed. Based on a Chinese drama series with two billion total views, the film depicts a psychological battle between a murderer and three kids.","{'title': 'Gold Boy\u200e', 'overview': 'It was supposed to be a perfect crime... until it was witnessed. Based on a Chinese drama series with two billion total views, the film depicts a psychological battle between a murderer and three kids.', 'question': 'What are some who-done-it movies?'}",no,"[['murderer', 'murderers']]"
What are some who-done-it movies?,theme_group_short,0.42935491287525424,1175651,Whodunit,"Six actors engage in a surreal game of ""whodunit"" in a mysterious advertisement.","{'title': 'Whodunit', 'overview': 'Six actors engage in a surreal game of ""whodunit"" in a mysterious advertisement.', 'question': 'What are some who-done-it movies?'}",yes,[['Whodunit']]
